id,name,address,suburb,lat,lng,rating,totalRatings,phone,website,state,country
ChIJSRL-YNa6MioRNBTKmQEoX6w,Anytime Fitness,"158-160 Murray St, Perth WA 6000, Australia",Perth CBD,-31.9532988,115.860637,4,292,+61 422 859 905,https://www.anytimefitness.com.au/gyms/au-1473/perth-wa-6000/,WA,AU
ChIJncgoxNe6MioR5Y7n-EF_-AE,Snap Fitness 24/7 Perth CBD,"81 St Georges Terrace, Perth WA 6000, Australia",Perth CBD,-31.955353999999996,115.8578034,4.7,295,+61 450 707 627,https://www.snapfitness.com/au/gyms/perth-cbd?utm_source=gmb&utm_medium=yext,WA,AU
ChIJv06AAim7MioRzAfZF_aaUu4,Surge Fitness | Club One,"1 The Esplanade, Perth WA 6000, Australia",Perth CBD,-31.957303999999997,115.8583238,,,+61 8 9408 5659,https://www.surgefitness.com.au/,WA,AU
ChIJSQexq9S6MioRJJBBTOJNeCE,Snap Fitness Perth City 24/7,"853 Hay St, Perth WA 6000, Australia",Perth CBD,-31.952757799999997,115.85379540000001,4.7,128,+61 490 071 509,https://www.snapfitness.com/au/gyms/perth-city/,WA,AU
ChIJW2vBNia7MioRDe-QDmfR_VI,Victoria Avenue Fitness Centre,"2 Victoria Ave, Perth WA 6000, Australia",Perth CBD,-31.959264500000003,115.8648692,4.3,58,+61 409 682 485,https://victoriaavenuefitness.com.au/,WA,AU
ChIJu6Mdkcu6MioRCjIxgO03up0,Bobridge Gym,"217/225 Fitzgerald St, West Perth WA 6000, Australia",Perth CBD,-31.939524700000003,115.85617099999999,4.9,593,+61 415 765 616,http://bobridgegym.com.au/,WA,AU
ChIJ-7Ohq6S7MioR7ifqImrgdUc,TheTrack Langley,"30 Terrace Rd, East Perth WA 6004, Australia",Perth CBD,-31.961848999999997,115.87289499999999,4.9,121,+61 420 487 019,http://www.thetrackgym.com.au/langley,WA,AU
ChIJdUBDi7a6MioR6KuEd09PnrE,Plus Fitness,"3/448 Fitzgerald St, North Perth WA 6006, Australia",Perth CBD,-31.9315972,115.85945099999999,4.1,70,+61 409 555 376,https://www.plusfitness.com.au/gyms/north-perth/?utm_source=google&utm_medium=organic&utm_campaign=place-business-listing,WA,AU
ChIJLY_bBtW6MioRn3UQnsau7q8,Goodlife Health Clubs Brookfield Place,"125 St Georges Terrace, Perth WA 6000, Australia",Perth CBD,-31.954989299999998,115.8552353,3.4,155,+61 8 6141 1800,https://www.goodlife.com.au/clubs/brookfield-place/?utm_source=gbp&utm_medium=organic&utm_campaign=GL%20-%20AO%20-%20GBP%20-%20GOO%20-%20AU&utm_content=Goodlife%20Health%20Clubs%20Brookfield%20Place%20-%20Perth&utm_term=plcid_9133876112318125146,WA,AU
ChIJKZQNlx-7MioRc3TmSU5tpMY,Stadium Fitness East Perth,"opp BP, 30 Brown St, East Perth WA 6004, Australia",Perth CBD,-31.950704,115.87716100000002,4.4,68,+61 434 233 382,http://www.stadiumfitness.com.au/,WA,AU
ChIJiwvhfbW7MioRnaOcxcvOkH0,Snap Fitness 24/7 South Perth,"80 Angelo St, South Perth WA 6151, Australia",Perth CBD,-31.980672799999997,115.86339869999998,4.3,90,+61 498 286 444,https://www.snapfitness.com/au/gyms/south-perth?utm_source=gmb&utm_medium=yext,WA,AU
ChIJiSYlGda6MioRHlLqsMrESdA,Vault Fitness,"44 St Georges Terrace, Perth WA 6000, Australia",Perth CBD,-31.955038000000002,115.8594314,4.6,27,+61 8 9221 7517,https://www.motivateultra.au/,WA,AU
ChIJGdNKt9u6MioR5VOzxi-LW2s,Dohertys Gym,"154 Edward St, Perth WA 6000, Australia",Perth CBD,-31.946684599999998,115.8676778,4.8,231,+61 435 558 534,http://www.dohertysgym.com/,WA,AU
ChIJSUkxnfC7MioRrP9cSaQFn8Y,GDS Fitness,"555 Wellington St, Perth WA 6000, Australia",Perth CBD,-31.950955199999996,115.85679429999998,5,11,+61 424 203 189,,WA,AU
ChIJJ2lxdNK6MioRDBQyxpvaAhg,Revo Fitness - Northbridge,"63 John St, Northbridge WA 6003, Australia",Perth CBD,-31.944541899999994,115.8518138,3.9,296,+61 1300 738 638,https://revofitness.com.au/gyms/northbridge/?utm_term=plcid_12619843575886421716&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+-+Northbridge,WA,AU
ChIJI1-1YaC7MioRq0WXdNm6Qxk,SPARQ Fitness,"146 Summers St, Perth WA 6000, Australia",Perth CBD,-31.945017099999998,115.8730769,5,56,+61 424 829 697,https://sparqfitness.com.au/,WA,AU
ChIJLbPyXiulMioRf0hdW8A6TZk,Fuller Fitness,"250 St Georges Terrace, Perth WA 6000, Australia",Perth CBD,-31.9512996,115.8509292,5,4,+61 8 9321 4819,http://www.fullerfitness.com.au/,WA,AU
ChIJfU86UsG6MioR75fnGnR6Z9M,Snap Fitness 24/7 Mt. Lawley,"565/569 Beaufort St, Mount Lawley WA 6050, Australia",Perth CBD,-31.936825199999998,115.87041830000001,4.6,327,+61 450 185 585,https://www.snapfitness.com/au/gyms/mt-lawley?utm_source=gmb&utm_medium=yext,WA,AU
ChIJ95cemkqlMioRIKfxGLbwBA8,Beatty Park Leisure Centre,"220 Vincent St, North Perth WA 6006, Australia",Perth CBD,-31.9356784,115.8495864,4.4,2071,+61 8 9273 6080,https://www.beattypark.com.au/,WA,AU
ChIJdbM6cZS6MioRwgAsrSvwwTg,Plus Fitness 24/7 Mount Lawley,"2/800-802 Beaufort St, Mount Lawley WA 6050, Australia",Perth CBD,-31.926067199999995,115.88089540000001,4.7,148,+61 8 6460 5031,https://www.plusfitness.com.au/gyms/mount-lawley/,WA,AU
ChIJezrD4GKhMioRGZU7VIFG0WE,Snap Fitness 24/7 Fremantle,"22 Queen St, Fremantle WA 6160, Australia",Fremantle,-32.0531856,115.7485121,4.7,80,+61 456 222 884,https://www.snapfitness.com/au/gyms/fremantle/?utm_source=extnet&utm_medium=yext,WA,AU
ChIJkaI0dU-hMioROjEe3h-iTWc,Encounter Studios Fremantle,"217 High St, Fremantle WA 6160, Australia",Fremantle,-32.05285670000001,115.75279139999998,5,1,+61 437 792 295,https://encounterstudiosco.com.au/,WA,AU
ChIJKZGiTPqhMioRnjoSmHdFyXg,Spring Into Fitness,"Victoria Pavillion, Parry St, Fremantle WA 6160, Australia",Fremantle,-32.055903799999996,115.7501101,4.8,30,,https://springintofitness.com.au/,WA,AU
ChIJT-N23cGjMioRSGyVt1lDETs,The Yard Gym Fremantle,"1 Westbury Cres, Bicton WA 6157, Australia",Fremantle,-32.0376602,115.77688810000001,4.9,181,+61 455 878 655,https://theyardgym.com/locations/fremantle,WA,AU
ChIJS7SJwN2jMioRixmWxMRe2jQ,Boom Fitness - East Fremantle,"155 Canning Hwy, East Fremantle WA 6158, Australia",Fremantle,-32.0412026,115.764516,4.7,12,+61 94381888,http://boomfitness.com.au/,WA,AU
ChIJCf_zoSeiMioRZxQ8ezevT_A,Jetts Fremantle,"25/219 Hampton Rd, South Fremantle WA 6162, Australia",Fremantle,-32.0740388,115.7593085,4.6,109,+61 8 9336 2080,https://jetts.com.au/gym/jetts-fremantle/,WA,AU
ChIJx9-YVPOhMioRxKzVXZmtu9I,5th Element Fitness,"75 Queen Victoria St, Fremantle WA 6160, Australia",Fremantle,-32.0462652,115.75254389999999,5,6,+61 1300 433 339,http://www.5thelementfitness.com.au/,WA,AU
ChIJK3laQwCjMioRhZrDtpCLcK8,B Active East Fremantle,"1 Carnaby Close, East Fremantle WA 6158, Australia",Fremantle,-32.0454898,115.76799359999998,4.8,23,+61 8 9362 6400,https://bactiveeastfremantle.com.au/,WA,AU
ChIJ2zRb7mOhMioRnguZkAevn6s,Fremantle Leisure Centre,"10 Shuffrey St, Fremantle WA 6160, Australia",Fremantle,-32.047957,115.75285799999997,4.3,353,+61 8 9432 9999,http://www.fremantle.wa.gov.au/flc,WA,AU
ChIJAUkk0FyjMioRW9jTn4GeEgU,Gold's Gym Fremantle,"256 Hampton Rd, South Fremantle WA 6162, Australia",Fremantle,-32.0746916,115.7613757,4.3,153,+61 414 106 162,https://goldsgym.com.au/fremantle/,WA,AU
ChIJ3Xdq0HOjMioR5EVUsqbvB8M,Fitstop South Fremantle,"2/252 Hampton Rd, South Fremantle WA 6162, Australia",Fremantle,-32.07363,115.7602239,4.9,128,+61 489 076 907,https://fitstop.com/au/gyms/wa/south-fremantle/,WA,AU
ChIJefLpn8ahMioRiMnnD-EVYfI,Intense Health North Fremantle,"4/210 Queen Victoria St, North Fremantle WA 6159, Australia",Fremantle,-32.03630690000001,115.7538635,5,3,+61 401 261 702,https://www.intensehealth.com/,WA,AU
ChIJq2iX35ejMioRFIPYaRRXeUI,Plus Fitness 24/7 Melville,"Enter via Upstairs Carpark, 380 Canning Hwy, Bicton WA 6157, Australia",Fremantle,-32.0331738,115.79163309999998,4.5,55,+61 8 6142 9022,https://www.plusfitness.com.au/gyms/melville/,WA,AU
ChIJA5L91qahMioR4BuM7WpXp5c,Bsweat Fitness Studio & Gym North Fremantle,"2/107 Stirling Hwy, North Fremantle WA 6159, Australia",Fremantle,-32.02875,115.7528391,5,117,,https://www.bsweat.com.au/,WA,AU
ChIJ69QGRVShMioRMkjn_NJ_9HE,The Mill Gym,"1 Coventry Parade, North Fremantle WA 6159, Australia",Fremantle,-32.0244968,115.7536893,4.5,13,+61 2 0083 8746,http://themillgym.com/,WA,AU
ChIJCyqhJ05TzSsRR4v10-zcgA4,Anytime Fitness Joondalup,"Unit 18/3 Sundew Rise, Joondalup WA 6027, Australia",Joondalup,-31.759223499999997,115.77334739999999,4.7,61,+61 458 207 935,https://www.anytimefitness.com.au/gyms/au-1757/joondalup-wa-6027/,WA,AU
ChIJK6XwfTlTzSsRsCqp6JiAnXQ,World Gym Joondalup,"6 Clarke Cres, Joondalup WA 6027, Australia",Joondalup,-31.748112199999994,115.76574790000001,4.5,426,+61 8 6500 0840,https://www.worldgym.com.au/gyms/joondalup?utm_source=organic&utm_medium=gmb&utm_id=google,WA,AU
ChIJSd5pHmNTzSsRsM2PAbUrQrY,Arena Joondalup Gym,"25 Kennedya Dr, Joondalup WA 6027, Australia",Joondalup,-31.734447099999997,115.76059989999999,4.5,65,+61 8 9300 7171,http://www.arenajoondalup.com.au/gym,WA,AU
ChIJ2XYFnx6tMioRZBqYjz7D_6g,Revo Fitness - Joondalup,"Joondalup Gate 70/75 Joondalup Drive, Edgewater, Joondalup WA 6027, Australia",Joondalup,-31.770082499999997,115.77843770000001,4.2,180,+61 1300 738 638,https://revofitness.com.au/gyms/joondalup/?utm_term=plcid_13497733512665128548&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+-+Joondalup,WA,AU
ChIJxS7hwENTzSsRtE4T86SQdLI,Goodlife Health Clubs Joondalup,"11 Injune Way, Joondalup WA 6027, Australia",Joondalup,-31.7568514,115.7711389,3.7,287,+61 8 9301 2222,https://www.goodlife.com.au/clubs/joondalup/?utm_source=gbp&utm_medium=organic&utm_campaign=GL%20-%20AO%20-%20GBP%20-%20GOO%20-%20AU&utm_content=Goodlife%20Health%20Clubs%20Joondalup&utm_term=plcid_3334603423914566116,WA,AU
ChIJO-kFwEVTzSsRoAT2hVyEdGw,ECU Sport and Fitness Centre,"Prilep Dr, Joondalup WA 6027, Australia",Joondalup,-31.7543087,115.77342250000001,4.4,156,+61 8 6304 5000,https://www.ecu.edu.au/centres/digital-and-campus-services/our-services/sport-and-fitness,WA,AU
ChIJFWd5EuZTzSsRsSaIC7w2DBY,Fitstop Joondalup,"Unit 4/133 Winton Rd, Joondalup WA 6027, Australia",Joondalup,-31.739752199999998,115.75986639999999,4.9,36,+61 427 545 839,https://fitstop.com/au/web/locations/au/Joondalup,WA,AU
ChIJ_xtOKsFTzSsRpExAs6Kh0Ac,PLC Joondalup,"Unit 3/7 Packard St, Joondalup WA 6027, Australia",Joondalup,-31.749303799999996,115.76311299999999,5,268,+61 483 951 175,https://premiumlifestyleclubs.com/welcome,WA,AU
ChIJ5bghR4etMioRUjNt7srL-Vk,Sista Fitness 24/7 Joondalup,"21 Joondalup Dr, Edgewater WA 6027, Australia",Joondalup,-31.774131200000003,115.7826667,4.9,16,+61 8 6311 5544,https://sistafitness.com.au/,WA,AU
ChIJS-h-oS9TzSsRr5lY7LYaV7A,Momentum,"3/86 Winton Rd, Joondalup WA 6027, Australia",Joondalup,-31.74447,115.76030999999998,5,44,+61 468 036 436,http://clubmomentum.com.au/,WA,AU
ChIJY1G0IbJTzSsR_fhTB5vYIN4,Optimal Health Fitness & Recovery,"3/43 Winton Rd, Joondalup WA 6027, Australia",Joondalup,-31.7489346,115.76130149999999,5,3,+61 8 6383 6398,,WA,AU
ChIJmWhev2JTzSsRXEkdHedC3rE,Arena Joondalup,"Kennedya Dr, Joondalup WA 6027, Australia",Joondalup,-31.734645800000003,115.76070399999999,4.3,1369,+61 8 9300 3355,https://www.arenajoondalup.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,WA,AU
ChIJ24JkPShTzSsRPCfOagAyPdc,Champions Gym Joondalup Muay Thai Boxing,"5/8 Dwyer Turn, Joondalup WA 6027, Australia",Joondalup,-31.740879699999997,115.7640519,4.7,103,+61 481 169 801,http://www.championsgym.com.au/,WA,AU
ChIJOai1EFirMioRHMd5LJJbCYY,Anytime Fitness Beldon,"2/1 Gunter Grove, Beldon WA 6027, Australia",Joondalup,-31.777038500000003,115.75643330000001,4.7,196,+61 434 234 479,https://www.anytimefitness.com.au/gyms/au-1147/beldon-wa-6027/,WA,AU
ChIJ9SN8tjetMioR-5i9ZLqEeYQ,iamFIT Training,"56/57 Joondalup Dr, Edgewater WA 6027, Australia",Joondalup,-31.770404199999998,115.7797976,4.9,58,+61 452 226 918,http://www.iamfit.training/,WA,AU
ChIJyX7toT-tMioRswOnegJh8kY,ZERO GYM,"36 Gwendoline Dr, Beldon WA 6027, Australia",Joondalup,-31.7698778,115.7661675,4.8,57,+61 426 156 401,https://zerogym.com.au/home,WA,AU
ChIJ5Rfn2pNUzSsRlLA-YlshDBw,Lacey's Boxing Gym,"1 Grand Blvd, Joondalup WA 6027, Australia",Joondalup,-31.733975299999997,115.76648179999998,4.6,86,+61 421 376 854,https://www.laceys.net.au/,WA,AU
ChIJYW69tQpTzSsR3mOck-i4dnY,Club Lime Wanneroo,"1387 Wanneroo Rd, Wanneroo WA 6065, Australia",Joondalup,-31.719043700000004,115.78198239999999,3.5,123,+61 8 9545 2112,https://www.clublime.com.au/ourclubs/?id=deb57049-c717-4e86-a1f0-c2696be392cb&utm_source=gmb&utm_medium=organic&utm_campaign=gmb,WA,AU
ChIJKR85bDStMioRa4ghevholK8,iamFIT Cafe,"56 Joondalup Dr, Joondalup WA 6027, Australia",Joondalup,-31.770402599999993,115.77969180000001,4.5,35,+61 430 599 512,https://www.iamfit.training/iamfit-cafe,WA,AU
ChIJu1IjnMesMioRRRbjzdj7mOM,FIT College - Joondalup,"11 Injune Way, Joondalup WA 6027, Australia",Joondalup,-31.7566821,115.77059009999999,4.8,42,+61 1300 887 017,https://www.fitcollege.edu.au/locations/perth-joondalup,WA,AU
ChIJgat3cgC5MioRXJ2__o6IRKg,World Gym Midland,"218 Great Eastern Hwy, Midland WA 6056, Australia",Midland,-31.891404699999995,116.01469580000001,4.5,302,+61 8 6149 8775,https://www.worldgym.com.au/gyms/midland?utm_source=organic&utm_medium=gmb&utm_id=google,WA,AU
ChIJLRtRjOa5MioRSJ8pQ8xGU6Y,Revo Fitness Midland,"4 Clayton St, Midland WA 6056, Australia",Midland,-31.895991000000002,116.00866529999999,4.3,146,,https://revofitness.com.au/gyms/midland/?utm_term=plcid_3255164930036021765&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+Midland,WA,AU
ChIJh5Jf5jy4MioRogL-kOSkshI,Snap Fitness 24/7 Midland,"228 Great Eastern Hwy, Midland WA 6056, Australia",Midland,-31.891437300000003,116.014236,4.7,182,+61 413 502 638,https://www.snapfitness.com/au/gyms/midland?utm_source=gmb&utm_medium=yext,WA,AU
ChIJRXXb_yW4MioRVM9FCCRAstg,Sista Fitness 24/7 Midland,"246 Great Eastern Hwy, Midland WA 6056, Australia",Midland,-31.891029999999997,116.01137000000001,4.1,90,+61 8 6311 5544,http://sistafitness.com.au/,WA,AU
ChIJLVeXdxK4MioR0cBwIj-mlx8,Strength and Motion Academy Midland 24/7 Gym,"4 Elliott St, Midvale WA 6056, Australia",Midland,-31.8940898,116.02943270000002,5,312,+61 419 429 678,http://www.smacademy.com.au/,WA,AU
ChIJGZ77H5nFMioRh0c_7AD9E0Y,Empowered Centre,"2/245 Great Eastern Hwy, Midland WA 6056, Australia",Midland,-31.891769999999998,116.01085940000002,4.8,55,+61 488 058 401,http://empoweredcentre.com.au/,WA,AU
ChIJOT3-gw24MioRGwGYGKdTZzA,Anytime Fitness Midvale,"367 Great Eastern Hwy, Midvale WA 6056, Australia",Midland,-31.894106700000002,116.02986449999999,4.6,97,+61 472 679 613,https://www.anytimefitness.com/en-au/locations/midvale-western-australia-au-1301,WA,AU
ChIJD9zR7VO5MioR2qhO7B4l2Qw,Ryderwear Gym & Retail Midvale,"238 Morrison Rd, Midvale WA 6056, Australia",Midland,-31.886370399999997,116.03269730000001,4.5,189,+61 8 6155 7793,https://www.ryderweargym.com/pages/locations,WA,AU
ChIJJ4AD__G5MioRSJztbeNAWFA,SpeedFit Midland,"Shop T- 155/274 Great Eastern Hwy, Midland WA 6056, Australia",Midland,-31.890000999999998,116.00894980000001,5,101,+61 485 034 555,https://joinspeedfit.com/location/midland-wa/,WA,AU
ChIJDYO4b6m5MioRpG8PYC8WGAM,Revo Fitness - Woodbridge,"380 Great Eastern Hwy, Woodbridge WA 6056, Australia",Midland,-31.890351900000002,115.9953456,4.3,23,+61 1300 738 638,https://revofitness.com.au/gyms/woodbridge/,WA,AU
ChIJlT_IpxK5MioRXjRS5acA2W0,Swan Active Midland,"27 Gray Dr, Midvale WA 6056, Australia",Midland,-31.8834608,116.0247096,3.9,104,+61 8 9207 8888,https://www.swanactive.com.au/locations,WA,AU
ChIJ9SM5ARK4MioRvA7AebjPmuc,Hillside CrossFit,"2 Elgee Rd, Bellevue WA 6056, Australia",Midland,-31.895956799999997,116.0247661,4.9,90,+61 431 614 865,http://www.hillsidecrossfit.com.au/,WA,AU
ChIJsU7uw0-5MioR4J-Wun8lIug,Pronto Pilates Midland,"58 The Crescent, Midland WA 6056, Australia",Midland,-31.888505700000003,116.0102171,,,+61 8 6383 5437,https://www.prontopilates.com.au/wa/midland/?utm_source=GBP&utm_medium=organic,WA,AU
ChIJvR5vaSy4MioR2OL8pjBa7JE,Midland PCYC,"11 Byers Rd, Midland WA 6056, Australia",Midland,-31.8894274,115.9983177,3.8,6,+61 8 9274 1918,https://www.wapcyc.com.au/location/midland,WA,AU
ChIJxYahexS4MioRoeiXScDwNak,Swan Districts Gymnastics,"90 Elgee Rd, Midland WA 6056, Australia",Midland,-31.893801,116.0136698,4.4,43,+61 8 6383 6263,https://www.swangymnastics.com.au/,WA,AU
ChIJnY_vrg24MioRCfD6FaCSfLA,F45 Training Midvale,"Unit 3/28 Elliott St, Midvale WA 6056, Australia",Midland,-31.893645,116.0319827,5,110,+61 408 906 406,https://f45training.com/au/studio/midvale/,WA,AU
ChIJR6kARnC5MioRh2PbJc-nJ8Q,The Studio Midland,"3/401 Great Eastern Hwy, Midland WA 6056, Australia",Midland,-31.890780999999997,115.99714290000001,,,+61 8 9274 1482,https://studiomidland.com.au/,WA,AU
ChIJf4UlUbKcMioRME7BRbXCmyY,Gold's Gym Rockingham,"44 Patterson Rd, Rockingham WA 6168, Australia",Rockingham,-32.278698999999996,115.7344874,4.3,167,+61 437 334 006,https://goldsgym.com.au/rockingham/,WA,AU
ChIJcb4SgwGDMioRqe7e4fMJV3g,Revo Fitness - Rockingham,"Rockingham Shopping Centre, Shop G109B/1 Council Ave, Rockingham WA 6168, Australia",Rockingham,-32.2896804,115.74799929999999,4.2,76,+61 1300 738 638,https://revofitness.com.au/gyms/rockingham/?utm_term=plcid_16491535693220663114&utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=Revo+Fitness+-+Rockingham,WA,AU
